Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-20,123.5
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-21,
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-22,
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-23,73.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-24,69.66666666666667
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-25,146.8
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-26,134.5
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-27,177.33333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-28,110.16666666666667
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-29,171.6
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-11-30,138.71428571428572
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-01,169.8
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-02,144.33333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-03,201.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-04,211.75
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-05,198.4
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-06,168.8
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-07,124.6
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-08,144.2
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-09,133.6
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-10,137.4
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-11,137.33333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-12,155.75
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-13,249.25
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-14,193.25
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-15,193.25
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-16,150.25
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-17,235.75
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-18,206.83333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-19,175.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-20,138.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-21,159.33333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-22,224.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-23,181.33333333333334
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-24,255.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-25,211.5
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-26,219.8
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-27,133.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-28,115.0
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-29,279.6666666666667
ZAF124,ZAF124_7,Blue Downs,-33.9872387,18.6907556,2017-12-30,279.6666666666667
