Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-14,295.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-15,117.33333333333333
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-16,54.666666666666664
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-17,54.666666666666664
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-18,107.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-19,
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-20,
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-21,181.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-22,190.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-23,215.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-24,183.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-25,179.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-26,104.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-27,180.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-28,225.25
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-29,275.3333333333333
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-30,272.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-10-31,106.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-01,71.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-02,85.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-03,75.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-04,113.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-05,98.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-06,73.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-07,73.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-08,48.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-09,121.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-10,104.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-11,146.5
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-12,151.6
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-13,192.33333333333334
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-14,78.25
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-15,83.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-16,92.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-17,114.66666666666667
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-18,140.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-19,145.66666666666666
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-20,197.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-21,74.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-22,74.0
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-23,102.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-24,126.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-25,148.4
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-26,161.16666666666666
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-27,171.83333333333334
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-28,157.57142857142858
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-29,153.75
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-11-30,148.8
ZAF124,ZAF124_30,Kalksteenfontein,-33.9502778,18.5655556,2011-12-01,217.0
