Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-02,68.16666666666667
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-03,69.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-04,53.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-05,51.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-06,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-07,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-08,248.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-09,114.33333333333333
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-10,105.2
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-11,80.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-12,94.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-13,90.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-14,109.33333333333333
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-15,137.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-16,165.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-17,175.33333333333334
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-18,99.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-19,87.2
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-20,63.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-21,69.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-22,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-23,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-24,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-25,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-26,116.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-27,81.66666666666667
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-28,81.66666666666667
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-29,64.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-06-30,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-01,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-02,62.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-03,94.33333333333333
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-04,72.8
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-05,80.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-06,40.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-07,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-08,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-09,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-10,124.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-11,100.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-12,100.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-13,143.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-14,210.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-15,210.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-16,14.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-17,44.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-18,44.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-19,75.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-20,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-21,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-22,69.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-23,69.66666666666667
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-24,75.2
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-25,79.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-26,82.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-27,44.8
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-28,42.42857142857143
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-29,31.714285714285715
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-30,40.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-07-31,59.25
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-01,47.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-02,47.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-03,21.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-04,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-05,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-06,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-07,120.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-08,49.333333333333336
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-09,94.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-10,85.33333333333333
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-11,228.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-12,41.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-13,41.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-14,41.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-15,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-16,79.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-17,54.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-18,54.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-19,29.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-20,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-21,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-22,51.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-23,50.25
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-24,50.25
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-25,49.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-26,45.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-27,62.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-28,62.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-29,73.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-30,59.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-08-31,139.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-01,150.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-02,150.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-03,66.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-04,69.25
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-05,73.66666666666667
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-06,67.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-07,71.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-08,65.25
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-09,90.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-10,143.5
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-11,124.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-12,124.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-13,70.4
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-14,46.8
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-15,51.142857142857146
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-16,53.75
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-17,62.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-18,
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-19,159.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-20,159.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-21,159.0
ZAF124,ZAF124_46,Paarl,-33.7310282,18.9642117,2012-09-22,
