Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-06,130.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-07,127.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-08,155.6
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-09,162.33333333333334
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-10,141.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-11,96.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-12,187.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-13,371.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-14,371.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-15,74.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-16,44.8
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-17,53.57142857142857
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-18,38.857142857142854
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-19,55.833333333333336
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-20,43.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-21,57.285714285714285
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-22,61.142857142857146
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-23,82.6
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-24,143.75
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-25,204.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-26,191.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-27,148.33333333333334
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-28,163.8
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-29,183.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-04-30,160.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-01,134.75
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-02,109.71428571428571
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-03,106.57142857142857
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-04,95.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-05,123.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-06,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-07,98.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-08,81.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-09,69.8
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-10,81.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-11,72.8
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-12,85.2
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-13,51.666666666666664
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-14,56.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-15,63.166666666666664
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-16,92.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-17,113.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-18,85.14285714285714
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-19,87.85714285714286
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-20,73.85714285714286
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-21,123.16666666666667
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-22,119.71428571428571
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-23,140.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-24,117.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-25,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-26,253.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-27,253.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-28,139.33333333333334
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-29,82.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-30,113.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-05-31,128.33333333333334
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-01,146.4
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-02,185.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-03,190.25
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-04,160.33333333333334
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-05,101.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-06,95.66666666666667
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-07,110.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-08,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-09,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-10,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-11,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-12,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-13,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-14,152.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-15,112.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-16,112.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-17,83.33333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-18,203.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-19,185.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-20,209.25
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-21,148.25
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-22,153.2
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-23,101.66666666666667
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-24,96.71428571428571
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-25,86.85714285714286
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-26,125.2
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-27,153.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-28,114.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-29,67.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-06-30,67.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-01,
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-02,97.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-03,167.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-04,163.66666666666666
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-05,197.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-06,184.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-07,197.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-08,197.5
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-09,75.0
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-10,75.6
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-11,75.28571428571429
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-12,73.83333333333333
ZAF124,ZAF124_43,Nyanga,-33.9953811,18.5849064,2017-07-13,70.83333333333333
