Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-14,179.6
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-15,143.66666666666666
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-16,172.66666666666666
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-17,135.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-18,107.66666666666667
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-19,93.33333333333333
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-20,106.5
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-21,160.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-22,
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-23,
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-24,108.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-25,111.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-26,112.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-27,113.33333333333333
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-28,115.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-29,
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-30,
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-05-31,140.5
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-01,120.33333333333333
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-02,121.75
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-03,140.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-04,160.0
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-05,183.33333333333334
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-06,144.33333333333334
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-07,144.33333333333334
ZAF124,ZAF124_41,Montana,-33.4230556,19.2055556,2011-06-08,118.5
