Study ID,Location ID,location,final_lat,final_long,date_only,AOD_value
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-15,258.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-16,179.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-17,130.8
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-18,74.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-19,49.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-20,
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-21,
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-22,56.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-23,53.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-24,53.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-25,50.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-26,55.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-27,62.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-28,62.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-29,64.66666666666667
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-30,63.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-08-31,167.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-01,115.66666666666667
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-02,123.5
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-03,48.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-04,80.6
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-05,53.0
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-06,65.16666666666667
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-07,46.2
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-08,56.333333333333336
ZAF124,ZAF124_8,Bonteheuwel,-33.9523103,18.5527831,2012-09-09,243.0
